market_id,reason
0x9f0c95d137a765639ee810b1be7336b66de4b353ca666025f282379c497e0850,not_binary
0xa0d8008f850bd6b521dd41343daafd62b55e8d4cbfbe16184c2528c868af04c2,not_binary
0x19304ed2bcb23ba68bbf5189b85d6c28fba164aac5ebf639fcf402d5e96799b4,not_binary
0x9b93d5b93606ca7babf7416e3924841bd47b6f1bb3441421fe45074caba84a2a,not_binary
0xa7497938fe978063f5d9c1daf83a11ef1703f764f86a6885b672955be16a5ef3,not_binary
0x5726df82718981e0b982d4069e4d7722c99d3ab8b87ab7f5c3005c907b2213aa,not_binary
0x0da54f941ff6fbfe3501a44a40b25ca70ff5f2cf0a5974d2f17a9494d1bf86e4,not_binary
0xab2ff580ea2693334df697f67a0f5b11f3fc9394f9654812741f72ad7d71c286,not_binary
0xfcf5c82772476684cf494efd8f26f3e4bc03a3f908d0084fca03209c1b25e3d4,not_binary
0x7d294ffb5607cb161c4bb068ebccf9236b4733834c3689d21fd1149643352d86,not_binary
0xe1183ac3b28bff345dc61b5fb224f9b7813988eab1ab932a711797a3af4435eb,not_binary
0xcf7281d25bdd1ea04b7f692d3096f6abd9148a9898477a5b01d3e17504893891,not_binary
0xb6abfebbdafe82549cd6c4534d2e92b0e15c9e387b1c883e99edf16c99d02d93,not_binary
0x9fde9eb4d3a1045b8bc3029b395e4d1d25cf15fd5ddf51464373a6bb474c5be7,not_binary
0x4cfd9b9feb61909bb185bc4c82bce48ed10d7b84e1866020a8a0d53c4cf7756a,not_binary
0x29a6ab753d518cbbef4398201e791c9bb7d37853ae6acd6c7b0583d549e41ed9,not_binary
0x91b91f3ea843892c967f646b56acba899a9d87c1e853e8c5996b4aed500dd1e2,not_binary
0xd36009972afa8f1dd195ab258232c8c11ea6c2763437338f6422028e331385c9,not_binary
0xc89ddadf2826c5ae5de50d718337a6a558beebfdc6b8c38cb6c58d017ff66a90,not_binary
0x61c3b184348963f4daa489e63ae1aa24a7dd4084a9a9e091a2097096874e6d76,not_binary
0x151d9c08d9ccae50aee15212e05e088233064461ef047a8b12d80584b326602c,not_binary
0xb2557c4c83bd374316374e3a60cae9c286f03cc6a986b0ce763d0b7acab1e207,not_binary
0x2ed00b84e793d8bbc38f810be578dca0ddff77be0c510d4cd4ff8f3c7d24946c,not_binary
0xc97699902a12367d873fff576d041e42117640084cbf0ff0bfa1068d4ec1a903,not_binary
0x6db718e8514d3280124358e95c4fd10144a6dbf3fd4c1d6b681430ebd1e96c62,not_binary
0x1363f7bb0a108fce5d00eeca7a198dd534bd5587e441b276ebf63b44b081f86c,not_binary
0xf09a4aae908dd872610a27a2946c611be091eb6d779a19b3996166fd53fff9c8,not_binary
0xda4ea0e5e199da9e8331e1c87b73b31f1a984e0404fea32cd8b80a85bd18f397,not_binary
0x17de3ca9efe4239383dd7db13875580f24ca6f4b1e5e16a550d6a697ec31ddf0,not_binary
0x6afe8ffc70fa65c6c3aeb5bb543df41d631c4ffcf81e910bc30d998b55164303,not_binary
0x12473334dee21df36f9017a1290563f1d020738d0cbe090ec914b483a2501206,not_binary
0xe77c1fd6784491463edb44a9fc0dc97887137d97c17cbac215bfdf38b90c609d,not_binary
0x1d059c869f9eb4c2a598e15b8b0940060dc1c3e599e8f8c9cb4af0219be6f426,not_binary
0x0b87d5c6c10b685ac21537bd9b85c0e6eea714a1dcc575194776cdc1c53dce51,not_binary
0x9351d42017301e47354f31fd4a097ca222f69d29d4fbe08b52a89a32b0258ae7,not_binary
0xed2a70f5b6312375a5e989ab380c62fa70a1b6d0f063686b390cbf91947a872c,not_binary
0xab320625ee05be94b50609690e005dc873a9e098e3608b94ab0d29ec5260743c,not_binary
0x263f3c2b74d0f4be70505137319253c37ad0e62723a29faa870d23241d687c79,not_binary
0x311afc81a0a3868b7ca23b568f6fe18b6a6a74b5fb824809dc1cd90754214fc5,not_binary
0xdc6cce4144de472089d6f50ea4977db4281e8d1c432f81741c911f26dd7f5c41,not_binary
0x2c9623e06a5abd310dd392d8c93a6a39056ce579945db8ea62480e64c59f3e37,not_binary
0x30efc2561aeec2fbfd56201ba5812d2b268b1a5a09a65c77439d9fad8a3055d9,not_binary
0x434723b4abc4d6c3fa51cd4ca2637972d82a0577685c2b73bec4aa5b373fd63f,not_binary
0x659ab77c08bef40a2b950f5aef926568558754bae7d3a8f5de75215e31d89caa,not_binary
0x3076affc7f17dc22e1cdbf3cbb6e47496b9391acbdb47a80ed5caa86b1c7cd11,not_binary
0x632091c86f1ad6cdcd6d1c2fbc933c5ba4acc1b671f97182239aa50de7090330,not_binary
0x06e10fffd15ebc7e63b9c95bb94f825769ac22637f2017b48a7e8345184540a0,not_binary
0x6312246a1824667dbf7aa9a3e604e8e299b8bf3b08889689ab020b691eab77e9,not_binary
0xd8553d72998369da5c5b5ec5d4e620fc51d3eeb6a106b520ea87471e5f72b999,not_binary
0xa556d8d4a0cbc3df9b9c2f6afe6a4986a3bce58c487391a54029b4415946d7c4,not_binary
0xeeef4917af114f749df144660d7a5fa854d98df794bd4ed162ebc6fa879ce234,not_binary
0xbb72cb01a172b5ac69789cc281015b39960c9abc833bb205f92ff9f533a3fac2,not_binary
0x715a3c0592bf9447e5bed4fd20fb5c8cb6da0ee1644830dc4e17add6e19fa8a3,not_binary
0xa106f4f41661aaec1aced5dc877daf435621c40ff38aba61a571ab73aad94cce,not_binary
0x6096d360ce5b6060a5b7e4cb7d150f098f3467f408fee4a41151363ab7073ca7,not_binary
0xb9281f80698ed58a7ccafec33816bfc136b6de3bf00061e858b42a8a7d6293ec,not_binary
0x6417ae480b1ffc7281d6f5a849cf66859a6507dfa8f62794523a9f41f87b61c7,not_binary
0x67c6796b561e9f643db6ac51cc4a52cc1d91625e42f053f9e0f7cb05047290a0,not_binary
0xea1548940b92df17c39fc59ec041bb36cf3332f7464adfeb6dfa5521b5a67d76,not_binary
0x47da51944f18aadb1f9821bac07735db95d625c557aa14b333ea3e7e069f6093,not_binary
0x35b5102b057e0215f8dd47ea969276bdb5ccdcb1b74d2687b965515afea6583f,not_binary
0x272ee09ac4b989d3cd44de07b95dc8747bfc9babd0f49a3a75aba0e386d66468,not_binary
0x768cd21f2d46e6038bf9f386092a6934d873b12be1bbc6e31543c6da4524fc80,not_binary
0x11d2031b9e61bde4f3452504d1b3ea9fd1c91444e40711cea7e46ebf2e3873d0,not_binary
0x534eda1e143958c5bcd6b78393b9bbe42de2ff7ff5dcac45e8cad6337c61b1c2,not_binary
0x90fdca1ceaa0c55256de325317eab2f2875639bf014bd106da4d07f27f9c93cf,not_binary
